FID IID V1
5436 5436 2.17841733131276
5438 5438 -0.569532945344613
5440 5440 1.8214287481395
5444 5444 1.73196807781919
5450 5450 -0.708251913782423
5459 5459 0.30561568096581
5462 5462 -0.911968790432616
5467 5467 -1.12172393339143
5468 5468 1.73074928198414
5475 5475 1.83149106754776
5477 5477 -1.80132335826612
5481 5481 -0.264167454035968
5482 5482 0.153682271661487
5483 5483 -0.557828087131604
5490 5490 0.354896664952075
5493 5493 0.890351888835221
5495 5495 0.629498786617127
5501 5501 -0.90902415386585
5503 5503 0.444963498718457
5512 5512 1.09870593986037
5513 5513 -0.56547757323098
5519 5519 -0.970411648602506
5521 5521 1.79335065412161
5525 5525 -0.0572493643903311
5527 5527 1.56351586365629
5531 5531 -0.0425577489659765
5537 5537 -1.16753081404417
5538 5538 -0.927940098264467
5540 5540 -0.751567718935894
5543 5543 -0.43644095475037
5544 5544 -0.170723416391871
5545 5545 0.467119801314154
5546 5546 0.476755843515205
5550 5550 -0.545802517222573
5551 5551 1.27290868763557
5552 5552 -0.549093287771204
5553 5553 0.0920805369288485
5554 5554 0.500540096273227
5556 5556 0.479868396597909
5557 5557 -0.44218026729199
5558 5558 -0.552107933046283
5563 5563 -1.13712518599016
5564 5564 0.385251123449656
5567 5567 -1.29686791966198
5568 5568 -0.861857951575843
5569 5569 1.51699889246722
5570 5570 -1.08220980974566
5575 5575 -0.357079535171869
5578 5578 0.214474475275028
5584 5584 -0.809060069602337
5587 5587 0.146940013839263
5591 5591 -0.689582769088497
5592 5592 0.269028943791507
5595 5595 -0.103315814526717
5602 5602 -0.375875011228442
5604 5604 0.216265452136657
5605 5605 -0.495953713951356
5606 5606 -0.290101749085708
5609 5609 -0.950765960528887
5610 5610 -0.195022581769654
5612 5612 0.136397276401425
5614 5614 0.0176935103401048
5617 5617 -0.795463035002596
5620 5620 0.558730546497662
5621 5621 -0.828010808398773
5622 5622 -1.23477161565728
5623 5623 0.96182157980638
5624 5624 1.38697726573391
5625 5625 1.80819209448268
5626 5626 -0.922474517277428
5628 5628 -2.59907900333003
5629 5629 0.177759321809944
5630 5630 -1.16947679177629
5632 5632 -0.97593657391575
5634 5634 -1.41407209200009
5635 5635 -1.1709731026676
5643 5643 0.895311942761714
5644 5644 -0.285667728351437
5648 5648 -0.816308230229482
5650 5650 1.01648238122486
5651 5651 0.111371750089741
5654 5654 1.84144621515039
5655 5655 0.214295180826448
5659 5659 0.361246995433446
5660 5660 0.470900812761035
5662 5662 1.04059793719614
5663 5663 -0.756154708592454
5666 5666 -0.314079711148387
5668 5668 -0.725679499018772
5676 5676 -0.188255040464156
5679 5679 -0.525004158305536
5680 5680 -0.815468617489255
5681 5681 -1.24866151830484
5682 5682 -0.365662868619734
5687 5687 0.707027203844398
5689 5689 -0.917864854130569
5691 5691 -0.673105663074298
5692 5692 1.23967689264578
5693 5693 -2.09897089399432
5696 5696 -0.519356992905574
5709 5709 0.299527568148013
5712 5712 0.481730238531872
5714 5714 -0.217778184723094
5716 5716 -1.21576700790979
5717 5717 0.852332050179505
5718 5718 -0.614316048952615
5720 5720 -2.25586507590392
5722 5722 -0.059806416281217
5724 5724 -1.99145039133732
5726 5726 -0.780792765883423
5731 5731 -0.387785109214611
5733 5733 -0.756583633861397
5734 5734 0.224450124432685
5735 5735 -0.554470970373431
5736 5736 -1.59093098806246
5738 5738 -0.145496974389468
5744 5744 0.593871380822213
5747 5747 -0.924782644169319
5753 5753 -0.487163282413245
5757 5757 0.169896113130728
5758 5758 -0.306627494456159
5760 5760 -0.378429355428374
5761 5761 0.174746333502609
5768 5768 -0.555410274528106
5773 5773 -0.622224848826955
5774 5774 1.07422542174353
5776 5776 -0.1199002682226
5781 5781 -1.19182190013593
5783 5783 0.690243631652041
5785 5785 0.297793994661815
5786 5786 -0.493797211148469
5791 5791 0.609303574907903
5800 5800 1.18911578752939
5802 5802 0.953528419710378
5805 5805 0.313260419214904
5808 5808 -0.756381286268
5809 5809 -0.996550086593743
5812 5812 0.875562539991957
5817 5817 1.02708406116201
5818 5818 0.311170518752414
5828 5828 1.01334944203744
5829 5829 0.198037329712624
5832 5832 -1.52421207980274
5833 5833 -0.0940129651342025
5840 5840 -0.78842744440101
5842 5842 -0.17401239439844
5845 5845 -1.026676353756
5846 5846 1.53806102293861
5847 5847 -0.0740980774047177
5848 5848 -0.162422016254088
5855 5855 0.456466569629295
5856 5856 -0.186771215680081
5858 5858 -1.80598718298043
5860 5860 -0.125008679587007
5864 5864 0.137330252523426
5865 5865 0.15123367156957
5866 5866 0.449210885198742
5868 5868 -1.79207917340976
5871 5871 -0.850179294261304
5872 5872 0.669288200703694
5875 5875 0.477601852967685
5878 5878 0.161600728946327
5883 5883 -0.434030711638475
5885 5885 0.748854693392366
5894 5894 2.08691751220644
5895 5895 -0.11215848696271
5897 5897 -0.00686300490240914
5898 5898 -0.817657484921566
5899 5899 0.36583401965713
5900 5900 1.73087870832744
5901 5901 1.16800419630462
5909 5909 0.734976390592858
5910 5910 -0.0908473827676378
5911 5911 0.888897617354749
5914 5914 -0.00768125598136608
5923 5923 1.01814957961947
5928 5928 1.08935289992906
5929 5929 -1.64922442722645
5938 5938 0.110974947450201
5940 5940 -1.16680186558613
5947 5947 0.799449792920583
5953 5953 -0.500912948109248
5955 5955 0.714883135813132
5957 5957 -1.07586014881582
5959 5959 -1.71745563977017
5962 5962 -0.558155138619867
5963 5963 1.01621668909894
5965 5965 1.06463030102904
5967 5967 -1.37157795217572
5968 5968 0.940817692101612
5972 5972 0.286889393478033
5975 5975 0.0842189487940126
5981 5981 -1.29532201085598
5984 5984 -0.351387525645128
5987 5987 -0.86853457593387
5988 5988 -1.06643262368449
5991 5991 -0.0168995591964398
5992 5992 -1.83991122665575
5996 5996 -0.346217470690775
5997 5997 0.0275639713912067
6000 6000 -1.81381409861613
6001 6001 -0.400427204447304
6004 6004 0.27273057134145
6006 6006 -0.529012008768328
6007 6007 0.0771769140516341
6008 6008 -0.208786822836058
6014 6014 -1.26000825899565
6017 6017 -1.81071846033557
6021 6021 1.07525657526162
6022 6022 -0.509072860249911
6024 6024 -0.142667908720253
6026 6026 0.252716496752164
6027 6027 0.601045192191776
6028 6028 1.62511133986102
6032 6032 0.627487649225994
6035 6035 -0.103982616923739
6041 6041 1.33672674856341
6042 6042 0.635749825831953
6044 6044 -0.288807150501259
6045 6045 0.344193043071069
6046 6046 -2.01217141585397
6050 6050 1.00973204068984
6053 6053 -0.569200944834856
6054 6054 0.404118767466928
6060 6060 0.968825664221779
6066 6066 0.965600075439997
6068 6068 -0.952704421366095
6069 6069 -0.677389515666004
6075 6075 -1.77391107046499
6076 6076 0.00964286050170396
6077 6077 -0.365957346303095
6080 6080 -0.589623833843735
6081 6081 1.61036190226768
6082 6082 1.03566085438416
6083 6083 0.0873901673169901
6084 6084 -0.647146577615632
6086 6086 0.129002216430835
6087 6087 1.57179183960567
6088 6088 0.235747953658805
6091 6091 0.701945185869075
6093 6093 0.958435871346674
6096 6096 -0.60365297225705
6098 6098 -0.333428697495866
6099 6099 -0.825553271493441
6104 6104 1.61900716732807
6107 6107 -0.311068063054126
6111 6111 -1.21781884824428
6116 6116 0.35427368365157
6119 6119 0.314394489943817
6120 6120 -2.21510038203074
6121 6121 -0.98277349093522
6126 6126 -1.20270273485056
6127 6127 -1.81403740993645
6128 6128 -1.05037300412546
6130 6130 -1.12537288166084
6131 6131 0.655578847168219
6132 6132 1.09526988389515
6137 6137 -1.36174344693586
6138 6138 1.55148745900691
6139 6139 0.509698714318536
6140 6140 2.15697130125956
6141 6141 0.199677196511536
6142 6142 -1.71082212719013
6143 6143 -2.25425569352496
6147 6147 0.100766887037949
6148 6148 -1.83312545391595
6149 6149 -0.994789437653746
6152 6152 -0.10718027495642
6158 6158 0.226959158954776
6159 6159 0.878581405209534
6160 6160 1.13769409679928
6162 6162 -0.4991508708163
6163 6163 -0.240582220030744
6164 6164 1.53265635855508
6165 6165 -0.616273641435264
6168 6168 0.836306996229714
6176 6176 0.287545000619417
6177 6177 -0.417298699150368
6179 6179 -0.92997423576154
6183 6183 -1.53840861918305
6184 6184 -0.892635341303739
6189 6189 0.0795975787680581
6194 6194 0.454976387683304
6195 6195 -0.649912083993087
6197 6197 -0.347000727993015
6198 6198 -0.852548726936453
6201 6201 0.99759059919892
6204 6204 1.33593522237811
6206 6206 0.197083553387321
6208 6208 -0.131944335554327
6215 6215 0.126501526007849
6219 6219 0.450407121279844
6221 6221 -0.405058561439203
6226 6226 0.65527957850577
6229 6229 1.00137758359865
6234 6234 -0.0555983860641086
6240 6240 0.167009857746275
6241 6241 -0.0157195893482579
6244 6244 -0.892808145239671
6248 6248 -1.35922226488128
6250 6250 1.56718712547439
6253 6253 1.56248745632804
6257 6257 0.564062893645512
6264 6264 -0.446717803430671
6267 6267 1.57705155085831
6268 6268 -0.0494685025289595
6270 6270 0.455891983743509
6271 6271 0.546374022195812
6275 6275 -0.0125435500830589
6277 6277 -0.302894871928634
6280 6280 0.637644996513395
6281 6281 1.03904209324703
6284 6284 -0.121314018352659
6291 6291 -1.0011814034144
6293 6293 0.460808257391473
6295 6295 -0.370967412097444
6296 6296 1.84671363575228
6300 6300 -0.624506356499164
6301 6301 -0.0194213770138094
6302 6302 -1.10664275802507
6303 6303 -0.441315951089217
6304 6304 -0.671704586656691
6310 6310 -1.01320428145735
6311 6311 0.935469335704836
6312 6312 0.961207558929183
6319 6319 -1.1129984144607
6320 6320 -1.24354655204236
6327 6327 0.716640867518239
6330 6330 1.12198120934096
6332 6332 0.289934367088168
6333 6333 -1.22036558815404
6334 6334 2.26914669004501
6339 6339 -0.335650225430012
6340 6340 1.15070024780666
6341 6341 -1.22258240030289
6343 6343 -1.32961317360946
6344 6344 -1.29805216246982
6346 6346 -0.0116784232502929
6349 6349 -0.810692697392497
6353 6353 -0.0880382285855473
6357 6357 -0.271840050272091
6359 6359 0.416913598835276
6364 6364 0.854279604749371
6366 6366 0.0697094692766327
6369 6369 -0.126499278888604
6370 6370 0.406074577100815
6372 6372 0.357728696496249
6379 6379 0.333987941054965
6383 6383 -0.645400770999597
6385 6385 0.941067874807416
6386 6386 0.412730147181499
6389 6389 0.278004612805539
6391 6391 -2.10095443183114
6392 6392 1.37341231047285
6395 6395 -0.17709817385626
6397 6397 -0.852578547938695
6403 6403 2.4965565860478
6404 6404 1.14261605285685
6407 6407 -0.638204504548921
6408 6408 -0.732620895865611
6409 6409 0.401468001686294
6411 6411 0.386956253569916
6412 6412 -0.0459285207785332
6413 6413 0.263756699685423
6414 6414 1.08239941791914
6421 6421 -1.30342160451325
6422 6422 1.03628509816786
6424 6424 0.352574807045066
6426 6426 1.14698470672503
6434 6434 0.00664049043089663
6435 6435 -1.58700499411346
6437 6437 0.417339144890082
6444 6444 0.323248441470415
6446 6446 -0.420733967230307
6448 6448 0.458722276514751
6449 6449 0.240079290266474
6451 6451 -0.0661534982539513
6452 6452 0.606458944423165
6460 6460 -1.40667862164239
6461 6461 1.93389250887877
6465 6465 -0.434126409477637
6466 6466 -0.799611915654406
6469 6469 -1.63449301249846
6470 6470 0.47785179405335
6473 6473 0.623845329570091
6475 6475 -1.92727743122951
6479 6479 0.198264487398432
6482 6482 -0.745043540872311
6488 6488 -0.79839136515988
6491 6491 0.857371548802771
6492 6492 0.0535698669702451
6496 6496 -1.83409930497442
6503 6503 0.691944003498008
6509 6509 -0.0995244767965723
6512 6512 0.16033289525924
6514 6514 -0.244581992765917
6515 6515 0.506012595594345
6525 6525 -0.396786556756145
6528 6528 -0.265939052594215
6529 6529 -0.537776919940189
6536 6536 -0.301796543061246
6537 6537 0.200180224449436
6542 6542 -0.911614792902418
6543 6543 0.611185144139186
6550 6550 -0.177010224119695
6552 6552 0.098891755952913
6554 6554 0.301302853305296
6556 6556 -0.790655011970241
6557 6557 -0.33238415209769
6558 6558 -0.170156900674492
6560 6560 -0.247464335099178
6561 6561 -1.4133766246007
6563 6563 -1.16325773248576
6568 6568 -1.39673679344607
6574 6574 -0.631038746063974
6575 6575 -2.27405186498563
6578 6578 1.13875583646206
6579 6579 -0.840268924558797
6580 6580 -0.797032655894446
6582 6582 -0.188328557437597
6583 6583 0.212376316670119
6584 6584 -1.71016734280376
6585 6585 -0.991462752001606
6590 6590 -0.901297744833629
6592 6592 -0.728562997260739
6595 6595 0.179287388814613
6601 6601 0.428226313589888
6602 6602 -2.38932427507287
6603 6603 0.25738013712142
6606 6606 0.677868076612005
6609 6609 -1.23755154936854
6612 6612 -0.132273705502895
6614 6614 -1.28576881896719
6616 6616 -1.53459894072371
6620 6620 0.383286251974193
6626 6626 0.119560539604233
6629 6629 2.1383863033761
6631 6631 0.11954525438895
6639 6639 -0.125256095769801
6643 6643 0.352196783981788
6644 6644 0.416488409120611
6651 6651 0.248876264497228
6653 6653 0.721996277114467
6654 6654 1.2938845537685
6657 6657 -1.41261905158021
6658 6658 -0.427053063144652
6659 6659 -0.0724220109124152
6660 6660 -0.66388336177199
6661 6661 0.876979068593243
6664 6664 -1.78019557378852
6666 6666 -3.57543975685962
6668 6668 -0.0838584113740209
6669 6669 0.792831889402975
6670 6670 1.14279826318292
6678 6678 -0.484678345633498
6679 6679 1.86637554988843
6680 6680 -0.079729549636613
6681 6681 -0.253889265090967
6683 6683 0.00520960665084403
6685 6685 0.275876846614138
6686 6686 -1.53292626111183
6687 6687 1.44682806402233
6691 6691 -0.511213245988635
6695 6695 0.129696223624549
6696 6696 1.55005683243576
6697 6697 0.623536859123398
6699 6699 0.593603228372839
6701 6701 -0.287825464106166
6703 6703 0.290848443286062
6705 6705 0.0221465635012951
6707 6707 0.756787835536691
6710 6710 0.0305238995042999
6712 6712 2.23049591319873
6714 6714 0.197080014880537
6715 6715 1.8266920473238
6716 6716 1.20084625834735
6718 6718 -0.720945675480921
6721 6721 -0.470746962444268
6723 6723 0.929086192595562
6725 6725 -0.283434109695599
6727 6727 0.803078085317075
6731 6731 -0.422237427531601
6733 6733 0.405134464356705
6734 6734 -0.16865970719478
6735 6735 -0.365246550926531
6742 6742 -1.03404136462639
6745 6745 0.358824381566639
6748 6748 -1.54284945893447
6754 6754 1.63763871221865
6755 6755 -0.891730003989411
6756 6756 1.4689501824297
6761 6761 -1.18952357340342
6763 6763 -0.100519318655713
6765 6765 -0.195077298810586
6766 6766 -0.544756487088787
6767 6767 2.63223357715613
6771 6771 -0.706984108538297
6773 6773 1.55311467215706
6774 6774 -1.90138865062205
6777 6777 -0.232824118715043
6781 6781 0.237606546868659
6785 6785 0.0127266561381922
6788 6788 0.854130391087615
6793 6793 -0.787053706188055
6796 6796 -0.453589377388128
6803 6803 1.60658093749341
6805 6805 1.08153020738654
6806 6806 0.707557650998996
6808 6808 -0.355860248805347
6809 6809 0.0232883303159096
6810 6810 -1.15810641446346
6811 6811 0.44359806351785
6812 6812 0.575704647069148
6814 6814 -1.36918671730348
6815 6815 0.0758575702436933
6816 6816 0.583971028679898
6817 6817 0.0412301096438488
6819 6819 -0.732907166631284
6820 6820 0.804653524714808
6823 6823 1.38184822246767
6824 6824 0.0643356276125151
6825 6825 -1.01560470388852
6827 6827 -0.696561930651737
6828 6828 0.490074888223681
6831 6831 -0.565287139811639
6832 6832 -1.62124643755418
6833 6833 0.106338787061316
6834 6834 0.0189107566204153
6842 6842 0.934296321022639
6843 6843 0.419653990002671
6848 6848 0.350153035259209
6849 6849 1.71563700461497
6850 6850 -0.198669001630119
6855 6855 -1.5967522467745
6856 6856 0.177420234865783
6857 6857 -1.09532833097668
6858 6858 -1.01294468646129
6862 6862 1.30315305652304
6864 6864 -0.0911844754044261
6865 6865 0.638554711497192
6866 6866 -1.17055884947704
6869 6869 0.936606527095375
6877 6877 0.356110041204485
6887 6887 0.705194327005694
6889 6889 -1.17761694141824
6890 6890 -0.429125105044879
6896 6896 0.640225067008642
6900 6900 -1.16443272050645
6902 6902 -1.01454768523444
6903 6903 0.277029403012736
6904 6904 0.238837770542483
6905 6905 -0.216437718433282
6906 6906 1.8338075923283
6911 6911 0.717039629750727
6914 6914 -0.67122936008915
6916 6916 0.251159448737812
6917 6917 -0.376509914654716
6921 6921 -2.80998643236507
6922 6922 -0.0481771315115275
6927 6927 1.15645414306271
6929 6929 -1.10218402664173
6932 6932 0.651634054022453
6933 6933 0.973087495097904
6935 6935 0.968782807535766
6939 6939 -0.648551274629174
6940 6940 0.301035968648626
6947 6947 0.711706720677273
6948 6948 0.379407257648707
6949 6949 0.473644348545388
6950 6950 -1.63451879809219
6952 6952 -1.06539890897792
6954 6954 -1.24099675332335
6957 6957 0.0395029811509559
6958 6958 -1.10409615117119
6960 6960 1.54703914003361
6963 6963 0.0498085510041179
6964 6964 1.2869433055669
6969 6969 -0.378861100860793
6971 6971 0.449404235952261
6972 6972 1.20016294508709
6978 6978 -0.432504116592688
6979 6979 0.227704273796438
6980 6980 -0.209410008296277
6982 6982 -1.52788105973686
6985 6985 1.80702172671504
6989 6989 -1.20902271318595
6990 6990 -0.573635110321387
6991 6991 -0.998538965260718
6993 6993 0.264201071885069
6995 6995 1.29409751047926
6997 6997 -0.5318558160127
7001 7001 -0.789462207369249
7002 7002 -0.704306179439666
7003 7003 -0.906449689138803
7007 7007 1.19144943416094
7010 7010 0.611639213652725
7013 7013 -0.308355350561997
7015 7015 0.153534890938182
7016 7016 1.55985442888347
7019 7019 0.860019678531164
7022 7022 -0.00933666762458131
7023 7023 0.0154130630269784
7024 7024 -1.82656602327172
7026 7026 0.203488269072693
7027 7027 0.346469928987767
7029 7029 1.17800791624809
7031 7031 1.16848560950855
7032 7032 -0.332099108059428
7033 7033 0.758684765241301
7041 7041 -0.19121456572938
7044 7044 -1.58535958411895
7045 7045 3.71185713255419
7049 7049 1.34013235755809
7050 7050 -0.290159957424163
7052 7052 0.121890577553452
7054 7054 -0.180945227875176
7055 7055 0.969955325141418
7056 7056 -0.689147865503231
7061 7061 -1.62677445790151
7064 7064 0.126215986236523
7065 7065 -1.24286211473335
7066 7066 0.454175848347106
7069 7069 -0.344679563890366
7070 7070 -0.686811917656228
7075 7075 0.128123385755502
7076 7076 0.150257538838934
7078 7078 0.765439315912737
7079 7079 -1.1969802268311
7088 7088 0.589795535265396
7092 7092 -0.661586193104783
7093 7093 -0.349997495703229
7094 7094 0.50600187657859
7096 7096 0.079593256087042
7099 7099 0.0231830681125646
7101 7101 0.910444226361497
7102 7102 -0.968724703863038
7104 7104 0.232149076844038
7105 7105 -0.556403994061471
7106 7106 0.185821596802305
7109 7109 0.336489759242436
7113 7113 1.34994439724346
7117 7117 2.18621238057381
7118 7118 -0.63527076941593
7119 7119 -1.01490109918188
7120 7120 0.283487963843824
7122 7122 1.48565756484688
7125 7125 0.539967448572776
7127 7127 1.3322184286602
7136 7136 0.885324064699536
7140 7140 -0.593387255158043
7141 7141 -0.654361645236771
7142 7142 -1.21727663934605
7144 7144 -1.25151990450425
7154 7154 -2.18059596508681
7155 7155 0.301891330901101
7157 7157 -0.162732815971308
7158 7158 0.205678847307872
7159 7159 -0.443610440365808
7161 7161 1.16692536562498
7171 7171 0.189366374836454
7174 7174 -0.454317400308966
7176 7176 -0.513322926184487
7182 7182 0.0644463513380575
7183 7183 -1.80605693157156
7186 7186 0.198456480382927
7193 7193 -1.53856231024569
7194 7194 -0.294231628090089
7197 7197 -0.461290800707941
7199 7199 0.332874975818235
7202 7202 -1.4438823430597
7207 7207 1.56114000391281
7208 7208 0.361394006132851
7209 7209 -0.94920675582534
7210 7210 0.958740572601393
7218 7218 -1.17519692789182
7219 7219 0.630758394089846
7220 7220 -0.00697233503980929
7228 7228 1.03598041247287
7231 7231 0.533116934477266
7232 7232 -0.734361151769594
7233 7233 0.697041638464368
7234 7234 -0.304808409108396
7237 7237 0.173941764711046
7240 7240 -0.316757820174137
7241 7241 -0.904148173428963
7242 7242 -1.07152291545132
7243 7243 0.502597733810172
7247 7247 -0.13951857299282
7249 7249 0.724052205523
7264 7264 1.25713717237953
7269 7269 -0.599961652248604
7271 7271 0.276489160141109
7272 7272 1.83756058251821
7274 7274 -2.08305646390395
7277 7277 -0.00812264488670763
7284 7284 1.47458101307957
7285 7285 0.781044789538231
7286 7286 -1.12491098628121
7288 7288 0.342921782675524
7292 7292 -1.00306431238835
7293 7293 -0.090982016826052
7294 7294 0.425202748295906
7295 7295 0.52476697691309
7297 7297 0.918086747352928
7301 7301 -0.215271922547694
7310 7310 0.11729629495712
7311 7311 -0.470718270514875
7317 7317 0.622002419114871
7318 7318 -0.0112498731321481
7325 7325 -1.8974363330562
7326 7326 -1.41662842383347
7327 7327 0.653764378229035
7330 7330 -0.545884084024779
7331 7331 -0.333557315781751
7332 7332 -0.0139347721563284
7333 7333 0.366296593009593
7334 7334 0.209249227836764
7335 7335 0.609835869423135
7338 7338 0.635988958013279
7339 7339 2.27586394454539
7343 7343 -0.612330069451818
7344 7344 0.288293469176147
7345 7345 0.72648814286876
7347 7347 -1.56559141747218
7349 7349 1.1749787240066
7351 7351 -2.31203502380862
7352 7352 -0.175719750549265
7361 7361 -0.52246791180925
7367 7367 1.82755803199413
7368 7368 -1.49599344258691
7373 7373 1.2046473061581
7375 7375 -1.34478879711581
7380 7380 -0.980272613464895
7383 7383 1.18501982809403
7384 7384 0.0985294913331188
7389 7389 -0.624428724911576
7390 7390 -0.848910261125275
7391 7391 0.668442751644847
7394 7394 -0.839812395740044
7396 7396 1.89182625545165
7397 7397 0.933893733307536
7401 7401 0.465980949700001
7406 7406 3.15058197329852
7414 7414 -0.518304730728971
7420 7420 -0.828207888524881
7421 7421 -0.116764352993649
7422 7422 0.213719491818155
7425 7425 0.477456769173581
7426 7426 -0.152766050716573
7427 7427 1.33520601568763
7429 7429 -1.68925269407634
7433 7433 -1.04280601579394
7437 7437 -0.693587938452633
7439 7439 -1.05171133165345
7441 7441 -0.767223391295633
7442 7442 -0.0537190635003685
7443 7443 0.462915323697632
7444 7444 -0.197458579326369
7445 7445 -0.636433914775588
7446 7446 -1.11936245557267
7458 7458 -1.83238677733912
7459 7459 0.234396765134518
7460 7460 -0.0826573694367925
7462 7462 -2.19564031288049
7463 7463 0.754882154557877
7464 7464 -1.05731150478491
7465 7465 1.24660614995849
7466 7466 -0.209809939167565
7467 7467 -0.167507317005183
7471 7471 1.44879102881899
7477 7477 -1.55454110154487
7480 7480 0.212666148592849
7484 7484 -0.0204285922990699
7485 7485 -0.959882098515642
7487 7487 -0.87032174359715
7488 7488 -1.29501598916432
7489 7489 -1.49699587204002
7492 7492 -0.21992080589304
7495 7495 -0.461858738814095
7499 7499 0.578157347971443
7502 7502 0.791039395978579
7506 7506 -0.229917202721477
7509 7509 -0.886148812448743
7517 7517 -1.03527059100631
7520 7520 -2.90387330434874
7522 7522 3.2669491665566
7525 7525 0.956141416787451
7528 7528 0.155602402609156
7542 7542 0.407861655023682
7544 7544 -1.19664819819947
7547 7547 -0.288173058096142
7551 7551 0.324973441529476
7557 7557 0.424502027393131
7559 7559 0.334723099710011
7566 7566 -1.51172414098126
7568 7568 0.520754993115713
7570 7570 -0.476381717996278
7576 7576 -0.189606207578161
7577 7577 1.25039518925524
7580 7580 0.125415492592168
7581 7581 -1.49478026569274
7582 7582 -1.01965156475051
7585 7585 -1.92242053358877
7587 7587 1.22782056212439
7589 7589 1.29917322808419
7591 7591 2.51709545184402
7593 7593 0.117761881531723
7597 7597 -0.53818103777416
7598 7598 0.260871734200161
7599 7599 -1.60593815574798
7600 7600 1.26918133462797
7602 7602 -1.38490856145299
7612 7612 -0.442633016069581
7624 7624 1.65723164249739
7626 7626 -1.25395513267627
7627 7627 -0.0502845348079686
7628 7628 -0.578308009168698
7631 7631 0.905655426258814
7632 7632 -0.145439495267552
7635 7635 0.00654282328008239
7637 7637 0.380568173169965
7640 7640 0.734938460688282
7645 7645 -0.092791564884849
7646 7646 0.124702164746087
7647 7647 0.128597460460752
7649 7649 -0.0537487215844188
7651 7651 -1.58148735018369
7653 7653 0.588154389178729
7655 7655 -0.986612288693421
7656 7656 0.677529811734719
7657 7657 -0.0659677777214781
7659 7659 0.541799072726414
7660 7660 -1.18344742895792
7661 7661 -1.16050844799932
7662 7662 -0.136538325551946
7663 7663 0.611870986455269
7664 7664 -1.63291214205569
7665 7665 0.810063505206964
7667 7667 0.354838874160449
7668 7668 -1.60970752769247
7669 7669 -1.17843843020036
7674 7674 1.04480022377662
7676 7676 -0.513926605686225
7677 7677 0.0125750498690511
7678 7678 0.561657085110443
7679 7679 0.127376950418031
7683 7683 -0.660383642364148
7686 7686 -0.609182688367894
7692 7692 -0.0418313578093299
7693 7693 0.465690703537457
7694 7694 -0.749070400970759
7702 7702 0.959766024088553
7704 7704 0.286668278498062
7709 7709 1.6502137759202
7712 7712 -0.300468795736525
7717 7717 1.19872307046354
7719 7719 0.588744096063088
7722 7722 0.745859649840964
7724 7724 1.43730998596041
7726 7726 -0.993917894016215
7727 7727 -0.130639801524049
7730 7730 -0.387097237874904
7731 7731 1.30381029296819
7734 7734 -0.352173376975417
7735 7735 -0.277558830109305
7738 7738 -2.44929602795448
7740 7740 -0.695714548126477
7741 7741 1.84573194725857
7742 7742 0.285170704356321
7743 7743 -2.76557066798656
7745 7745 0.860663853788992
7747 7747 -0.750009614671418
7748 7748 -0.345163610507586
7750 7750 0.139815580294745
7752 7752 -0.324621687010825
7754 7754 0.162024493446252
7755 7755 -1.39103827172676
7756 7756 -0.664588507544193
7757 7757 0.793822315780197
7766 7766 0.208924229754734
7767 7767 -1.34478184350154
7768 7768 0.674762934677604
7770 7770 -0.493042361647391
7771 7771 0.173652774506644
7776 7776 0.461401928858789
7777 7777 -1.14514887990521
7784 7784 0.666808598888024
7786 7786 0.161056567661199
7792 7792 1.39238258122638
7793 7793 -1.82086812376751
7797 7797 -0.718298555123675
7803 7803 1.76249737614701
7804 7804 -0.501981021419036
7808 7808 -0.0740324541149612
7812 7812 -0.586552682341099
7813 7813 -0.461599962683542
7817 7817 1.08164230323506
7818 7818 1.07158910798547
7822 7822 -1.18037646693063
7823 7823 0.440196980236303
7824 7824 0.446263252172874
7827 7827 -1.57853450442506
7830 7830 1.02382384659366
7838 7838 -0.508662320326055
7839 7839 -0.0253521869508272
7843 7843 -1.01764239749184
7845 7845 1.02349801761187
7848 7848 -0.966939950930649
7849 7849 3.6717257934372
7854 7854 2.20010222329237
7856 7856 1.76037366047449
7857 7857 -0.864008612559708
7859 7859 0.174697724884373
7861 7861 -0.00349871675080699
7865 7865 0.231601804614343
7871 7871 -0.0969277553743661
7876 7876 -0.684127908879701
7878 7878 1.64386821290287
7880 7880 0.0420351384760491
7885 7885 0.464749510077732
7888 7888 -0.512387721111227
7890 7890 0.758224632772385
7893 7893 -1.41364879094577
7894 7894 -0.317434907921237
7898 7898 -0.956369100424399
7903 7903 0.893072683931944
7906 7906 0.151044218757161
7907 7907 -1.85508606870139
7908 7908 -1.55831853323239
7910 7910 0.855997998878821
7911 7911 -0.913992862745747
7914 7914 -0.122300065188268
7915 7915 -0.0549919874517984
7916 7916 -0.307047714776603
7918 7918 1.07611761097582
7919 7919 -0.890337802590069
7920 7920 -1.80326766226265
7921 7921 -0.618243077256105
7923 7923 -0.691683986437254
7928 7928 -0.337617897190761
7932 7932 -1.34788489062328
7933 7933 -0.728649562260039
7942 7942 -0.6013583374135
7946 7946 -1.41206681647653
7949 7949 -0.904094345080658
7950 7950 1.0718131498321
7951 7951 -1.07628444164595
7952 7952 -0.0315768702336762
7953 7953 -0.442465626719911
7955 7955 0.363420185646631
7959 7959 0.579783710705217
7962 7962 0.152614799313092
7968 7968 -1.57679935051611
7969 7969 -0.173354026730246
7975 7975 -0.628891272054403
7976 7976 2.51024891525072
7978 7978 1.13752670669063
7980 7980 0.293422765022206
7981 7981 0.629018638540604
